2.07 	2.41 	
2.19 	1.94 	
2.48 	1.77 	
2.20 	1.80 	
1.97 	1.76 	
2.34 	1.92 	
2.26 	2.07 	
2.26 	2.03 	
1.88 	1.87 	
2.08 	2.09 	
2.17 	1.78 	
2.18 	1.74 	
2.14 	1.73 	
2.22 	1.81 	
2.11 	1.96 	
2.67 	1.88 	
2.69 	1.91 	
2.44 	2.08 	
1.82 	2.16 	
2.02 	1.88 	
1.99 	1.64 	
2.36 	2.21 	
2.45 	2.23 	
2.42 	2.32 	
1.99 	2.28 	
2.22 	2.42 	
1.91 	2.73 	
2.16 	2.40 	
2.21 	2.31 	
2.33 	2.46 	
2.03 	2.12 	
2.28 	2.44 	
2.02 	2.28 	
2.14 	2.27 	
2.22 	2.18 	
2.06 	2.05 	
2.02 	2.01 	
2.05 	2.27 	
2.12 	2.09 	
1.89 	2.21 	
1.82 	2.21 	
2.62 	1.94 	
2.34 	2.25 	
2.27 	1.79 	
1.97 	2.08 	
2.05 	1.77 	
2.22 	2.24 	
1.93 	2.11 	
2.18 	2.07 	
2.02 	2.13 	
2.02 	2.02 	
2.42 	1.64 	
1.98 	2.00 	
2.07 	1.79 	
2.10 	2.03 	
2.22 	2.14 	
2.19 	1.67 	
2.30 	2.07 	
2.08 	2.05 	
2.19 	2.14 	
1.90 	2.07 	
1.86 	2.09 	
2.14 	2.57 	
2.21 	2.16 	
2.08 	1.91 	
2.14 	2.30 	
2.17 	2.16 	
2.27 	2.25 	
2.13 	2.38 	
1.91 	2.45 	
2.12 	2.23 	
2.18 	2.36 	
2.16 	2.14 	
1.79 	2.65 	
2.01 	2.45 	
1.98 	2.19 	
2.02 	2.26 	
1.81 	2.24 	
2.07 	2.61 	
1.96 	2.31 	
2.06 	2.64 	
2.05 	2.65 	
1.91 	2.33 	
2.44 	2.23 	
1.63 	2.81 	
2.22 	2.49 	
2.12 	2.38 	
2.39 	2.50 	
2.09 	2.74 	
2.47 	2.65 	
2.44 	2.35 	
2.38 	2.52 	
2.58 	2.78 	
2.46 	2.48 	
2.11 	1.95 	
1.76 	2.51 	
2.04 	2.32 	
1.90 	2.34 	
2.11 	2.20 	
2.24 	2.67 	
2.26 	2.60 	
2.44 	2.38 	
2.36 	2.14 	
2.06 	2.02 	
2.34 	1.84 	
2.01 	2.35 	
2.12 	1.85 	
1.85 	1.84 	
2.26 	1.69 	
1.95 	2.16 	
1.96 	1.91 	
2.39 	2.02 	
2.13 	1.48 	
1.99 	1.87 	
2.17 	1.74 	
2.26 	2.26 	
2.13 	1.73 	
2.26 	1.69 	
2.12 	2.14 	
2.38 	2.18 	
1.88 	2.21 	
2.20 	2.17 	
2.21 	2.00 	
2.45 	2.39 	
2.40 	2.15 	
2.11 	1.54 	
2.25 	1.73 	
1.98 	2.12 	
2.38 	2.15 	
2.08 	2.21 	
2.36 	2.02 	
2.29 	1.96 	
2.21 	2.02 	
2.29 	1.91 	
2.04 	1.92 	
2.22 	2.27 	
2.34 	2.03 	
2.14 	2.12 	
2.44 	1.88 	
2.23 	1.98 	
2.29 	1.95 	
2.22 	2.01 	
2.19 	1.96 	
2.39 	2.03 	
2.37 	1.91 	
2.13 	1.95 	
2.26 	1.83 	
2.21 	2.05 	
2.12 	2.06 	
2.47 	1.90 	
2.33 	1.87 	
2.16 	1.91 	
2.32 	2.20 	
2.11 	2.37 	
2.38 	2.37 	
2.19 	2.51 	
2.12 	2.68 	
1.94 	2.50 	
2.46 	2.44 	
2.30 	2.49 	
2.20 	2.59 	
2.33 	2.61 	
2.23 	2.35 	
2.22 	2.57 	
2.41 	2.56 	
2.17 	2.25 	
2.39 	2.47 	
2.39 	2.60 	
2.29 	2.36 	
2.43 	2.50 	
2.53 	2.08 	
2.44 	2.25 	
1.91 	2.19 	
2.10 	2.45 	
2.40 	2.37 	
2.60 	2.18 	
2.35 	2.76 	
2.25 	2.84 	
2.26 	2.66 	
2.09 	2.59 	
2.22 	2.96 	
2.30 	2.43 	
2.46 	2.64 	
2.27 	2.35 	
2.31 	2.52 	
2.45 	2.63 	
2.27 	2.81 	
2.19 	2.64 	
2.26 	2.60 	
2.06 	2.36 	
2.35 	2.60 	
2.19 	2.81 	
2.18 	2.08 	
1.91 	2.04 	
2.21 	2.55 	
2.23 	2.05 	
2.29 	2.21 	
2.23 	2.17 	
2.16 	2.26 	
2.15 	1.98 	
2.13 	2.66 	
2.03 	1.79 	
1.97 	2.00 	
2.23 	2.04 	
2.08 	2.21 	
2.27 	1.84 	
2.09 	2.14 	
2.12 	2.65 	
2.24 	2.58 	
2.22 	2.56 	
2.14 	2.36 	
2.21 	2.54 	
2.36 	2.63 	
2.35 	2.06 	
2.32 	1.94 	
2.37 	2.10 	
2.43 	2.16 	
2.34 	1.79 	
2.19 	1.98 	
2.17 	2.31 	
2.30 	2.10 	
2.21 	1.91 	
2.12 	2.11 	
2.18 	2.26 	
2.51 	1.47 	
2.16 	1.87 	
2.32 	1.26 	
2.21 	2.10 	
2.13 	1.90 	
2.00 	2.11 	
2.16 	2.22 	
2.32 	2.18 	
2.19 	2.18 	
2.25 	2.21 	
2.56 	2.20 	
2.34 	2.20 	
2.12 	2.03 	
2.21 	2.33 	
2.00 	2.38 	
2.11 	2.17 	
2.76 	1.64 	
2.28 	2.09 	
2.41 	1.74 	
2.52 	1.62 	
2.33 	1.65 	
2.42 	1.44 	
2.50 	1.33 	
2.28 	1.65 	
2.23 	1.45 	
2.23 	1.51 	
2.24 	1.31 	
2.24 	1.11 	
2.41 	1.55 	
2.50 	2.50 	
2.10 	2.08 	
2.12 	1.46 	
2.23 	1.71 	
2.18 	2.06 	
2.07 	1.53 	
2.28 	1.61 	
2.30 	1.93 	
2.20 	1.80 	
2.41 	1.86 	
2.21 	2.15 	
2.54 	1.92 	
2.40 	2.24 	
2.43 	2.01 	
2.37 	2.36 	
2.33 	2.40 	
2.09 	2.22 	
2.27 	2.09 	
2.34 	2.37 	
2.40 	2.28 	
2.26 	1.97 	
1.92 	1.80 	
2.23 	2.26 	
2.22 	2.29 	
2.23 	2.11 	
2.14 	2.23 	
2.35 	1.95 	
2.31 	2.01 	
2.02 	2.09 	
2.43 	2.52 	
2.15 	1.75 	
1.78 	2.14 	
2.22 	1.92 	
1.95 	1.89 	
2.16 	1.49 	
1.98 	1.87 	
2.21 	2.38 	
2.13 	2.08 	
2.28 	2.10 	
2.43 	1.90 	
2.41 	1.88 	
2.21 	1.82 	
2.08 	1.94 	
2.31 	2.17 	
2.59 	2.21 	
2.44 	2.23 	
2.40 	2.01 	
2.39 	1.95 	
2.42 	1.74 	
2.54 	1.60 	
2.21 	1.18 	
2.40 	1.73 	
2.87 	1.69 	
2.55 	1.98 	
2.27 	1.85 	
2.25 	2.13 	
2.42 	1.86 	
2.63 	1.91 	
2.21 	1.66 	
2.33 	1.85 	
2.53 	1.49 	
2.49 	1.77 	
2.42 	1.92 	
2.67 	2.27 	
2.56 	2.24 	
2.48 	2.24 	
2.49 	2.11 	
2.51 	1.73 	
2.61 	1.75 	
2.58 	1.74 	
2.54 	1.99 	
2.47 	1.72 	
2.40 	1.73 	
2.37 	1.90 	
2.40 	1.79 	
2.38 	1.96 	
2.43 	1.91 	
2.45 	1.88 	
2.31 	1.94 	
2.34 	1.67 	
2.43 	2.35 	
2.35 	2.25 	
2.40 	2.20 	
2.29 	2.02 	
2.40 	2.28 	
2.31 	2.20 	
2.37 	2.30 	
2.38 	2.15 	
2.47 	1.98 	
2.51 	2.39 	
2.46 	2.27 	
2.55 	2.39 	
2.36 	2.67 	
2.29 	2.39 	
2.32 	2.38 	
2.55 	2.18 	
2.53 	2.32 	
2.48 	2.62 	
2.64 	2.56 	
2.63 	2.06 	
2.27 	2.23 	
2.38 	1.75 	
2.49 	2.10 	
2.29 	2.33 	
2.35 	2.05 	
2.31 	2.42 	
2.36 	2.15 	
2.18 	2.14 	
2.22 	2.02 	
2.00 	1.91 	
2.34 	2.23 	
2.57 	2.24 	
2.60 	2.12 	
2.34 	2.34 	
2.39 	2.09 	
2.68 	2.38 	
2.66 	2.47 	
2.43 	2.22 	
2.24 	2.23 	
2.18 	2.26 	
2.25 	1.82 	
2.21 	2.10 	
2.33 	1.70 	
2.42 	1.96 	
2.15 	1.91 	
2.36 	2.02 	
2.33 	1.69 	
2.41 	1.68 	
2.42 	1.83 	
2.34 	1.94 	
2.51 	1.91 	
2.55 	1.81 	
2.48 	1.79 	
2.47 	1.61 	
2.46 	1.93 	
2.28 	1.99 	
2.20 	1.88 	
2.28 	1.89 	
2.18 	1.82 	
2.37 	1.91 	
2.22 	1.70 	
2.26 	1.52 	
2.24 	1.83 	
2.29 	1.94 	
2.49 	2.16 	
1.92 	2.08 	
2.54 	2.02 	
2.17 	1.51 	
2.37 	1.92 	
2.40 	1.78 	
2.38 	1.79 	
2.42 	1.92 	
2.45 	1.72 	
2.32 	1.84 	
2.32 	2.04 	
2.42 	1.67 	
2.41 	1.26 	
2.34 	1.18 	
2.34 	1.72 	
2.45 	1.68 	
2.29 	1.81 	
2.19 	1.79 	
2.24 	2.20 	
2.17 	1.92 	
2.38 	1.90 	
2.29 	1.67 	
2.31 	1.64 	
2.16 	1.91 	
2.23 	1.66 	
2.38 	1.68 	
2.09 	1.71 	
2.33 	1.80 	
2.27 	1.98 	
2.36 	1.82 	
2.56 	1.75 	
2.19 	1.78 	
2.43 	1.79 	
2.10 	1.78 	
2.33 	1.90 	
2.15 	2.00 	
2.46 	1.83 	
2.49 	1.77 	
2.43 	1.69 	
2.64 	1.83 	
2.36 	1.74 	
2.21 	2.01 	
2.65 	2.44 	
2.54 	1.89 	
2.57 	2.02 	
2.68 	2.11 	
2.45 	1.78 	
2.57 	1.74 	
2.40 	1.81 	
2.42 	2.18 	
2.67 	2.00 	
2.53 	1.68 	
2.43 	1.99 	
2.74 	1.80 	
2.53 	1.83 	
2.25 	1.63 	
2.38 	1.80 	
2.55 	1.95 	
2.63 	1.92 	
2.36 	2.05 	
2.33 	1.59 	
2.23 	2.13 	
2.14 	1.89 	
2.77 	1.76 	
2.77 	1.68 	
2.62 	2.01 	
2.34 	1.79 	
2.72 	1.92 	
2.45 	1.98 	
2.37 	2.13 	
2.29 	2.00 	
2.40 	2.33 	
2.39 	2.09 	
2.28 	1.77 	
2.31 	2.26 	
2.49 	2.19 	
2.40 	1.92 	
2.01 	1.85 	
2.21 	1.81 	
2.02 	1.85 	
2.22 	1.66 	
2.24 	1.90 	
1.99 	2.08 	
2.26 	2.11 	
2.03 	1.79 	
2.43 	2.15 	
2.46 	2.26 	
2.07 	1.95 	
2.08 	1.93 	
2.04 	2.36 	
1.99 	2.52 	
2.21 	1.78 	
2.17 	2.16 	
2.17 	1.83 	
1.99 	2.31 	
2.23 	2.24 	
2.10 	1.84 	
2.33 	2.25 	
2.32 	2.04 	
2.40 	1.97 	
2.46 	2.04 	
2.28 	2.35 	
2.22 	1.68 	
1.98 	1.69 	
2.11 	1.66 	
2.10 	1.68 	
2.09 	1.46 	
2.14 	1.89 	
2.32 	2.01 	
2.04 	1.86 	
2.44 	1.70 	
2.14 	1.93 	
2.15 	1.76 	
2.20 	1.71 	
1.97 	1.75 	
1.95 	2.07 	
2.05 	1.76 	
2.05 	1.75 	
2.09 	1.89 	
2.10 	1.68 	
2.34 	1.73 	
2.01 	1.92 	
1.90 	1.89 	
2.17 	1.68 	
2.17 	1.66 	
2.05 	1.77 	
2.18 	1.79 	
2.09 	1.76 	
2.13 	1.85 	
2.28 	1.74 	
2.21 	2.01 	
2.27 	1.75 	
2.22 	1.84 	
2.18 	1.89 	
2.07 	1.64 	
2.18 	1.82 	
2.42 	1.68 	
2.17 	1.66 	
2.25 	1.68 	
2.29 	1.74 	
2.20 	1.93 	
2.21 	1.79 	
2.07 	1.86 	
1.90 	1.81 	
2.31 	1.84 	
2.07 	1.71 	
2.43 	1.76 	
2.17 	1.88 	
2.05 	1.81 	
2.14 	1.91 	
2.43 	1.73 	
2.15 	1.82 	
2.05 	1.80 	
2.12 	1.88 	
2.22 	1.82 	
2.01 	1.68 	
2.15 	2.04 	
2.26 	1.79 	
2.13 	1.97 	
2.27 	1.87 	
2.61 	2.02 	
2.42 	1.74 	
2.05 	1.44 	
2.14 	1.81 	
2.33 	2.14 	
2.20 	1.71 	
2.12 	1.78 	
2.12 	2.06 	
2.20 	1.61 	
2.09 	1.80 	
1.98 	1.86 	
2.24 	2.21 	
2.19 	2.09 	
2.28 	1.95 	
2.31 	1.71 	
2.13 	2.11 	
2.32 	2.13 	
2.21 	1.92 	
2.23 	1.95 	
2.14 	2.13 	
2.18 	1.92 	
2.37 	1.77 	
2.07 	2.13 	
2.22 	2.26 	
2.02 	2.22 	
2.06 	2.01 	
2.14 	2.16 	
2.17 	1.43 	
2.00 	2.09 	
1.96 	1.88 	
2.13 	2.21 	
2.25 	2.12 	
2.28 	1.31 	
1.91 	1.94 	
2.01 	2.17 	
2.25 	2.14 	
2.19 	2.02 	
2.15 	2.40 	
2.27 	2.25 	
2.31 	1.85 	
2.22 	1.79 	
2.34 	1.63 	
2.39 	1.59 	
2.14 	1.82 	
1.93 	1.94 	
2.06 	1.67 	
2.28 	1.77 	
2.04 	1.88 	
2.11 	1.93 	
2.05 	2.03 	
2.02 	2.05 	
2.22 	1.89 	
2.22 	1.56 	
2.11 	2.19 	
2.09 	1.89 	
2.12 	1.68 	
2.12 	2.04 	
2.01 	1.99 	
2.32 	1.91 	
2.23 	2.23 	
2.18 	1.95 	
2.29 	2.57 	
1.96 	2.19 	
1.79 	2.08 	
2.17 	2.04 	
2.35 	2.16 	
2.14 	1.92 	
2.09 	1.79 	
2.12 	2.13 	
2.17 	2.05 	
1.99 	2.29 	
1.96 	2.46 	
2.01 	2.61 	
2.19 	2.21 	
2.24 	2.34 	
2.02 	2.57 	
2.22 	2.38 	
2.02 	2.40 	
2.10 	2.41 	
2.22 	2.49 	
2.03 	1.79 	
2.16 	2.08 	
2.20 	2.35 	
2.20 	2.03 	
2.09 	1.91 	
2.22 	1.59 	
2.10 	1.85 	
2.15 	2.05 	
2.15 	2.08 	
2.15 	2.38 	
2.13 	1.90 	
2.29 	2.10 	
2.10 	2.10 	
2.02 	1.92 	
2.05 	1.97 	
2.11 	2.18 	
2.26 	2.30 	
1.90 	2.01 	
2.12 	2.13 	
2.33 	1.78 	
2.07 	2.00 	
2.14 	1.79 	
2.34 	1.85 	
2.26 	2.11 	
2.20 	2.20 	
2.05 	1.56 	
2.05 	1.86 	
2.42 	1.74 	
2.19 	1.81 	
2.20 	1.94 	
2.47 	1.45 	
2.27 	1.80 	
2.34 	1.34 	
2.39 	1.66 	
2.29 	1.63 	
2.26 	1.70 	
2.17 	1.67 	
2.12 	1.56 	
2.29 	1.89 	
2.02 	1.98 	
2.25 	1.50 	
2.49 	1.78 	
1.96 	1.77 	
2.27 	1.56 	
1.93 	2.03 	
2.02 	1.81 	
2.25 	1.66 	
2.21 	2.23 	
2.59 	1.70 	
2.52 	2.26 	
2.83 	1.61 	
2.56 	1.67 	
2.93 	1.73 	
2.89 	1.56 	
2.38 	1.86 	
2.63 	1.77 	
2.54 	1.65 	
2.39 	1.77 	
2.69 	1.56 	
2.78 	2.20 	
2.61 	2.10 	
2.32 	2.42 	
2.32 	2.07 	
2.43 	2.09 	
2.37 	2.32 	
2.60 	2.20 	
2.53 	1.78 	
2.31 	2.12 	
2.68 	2.02 	
2.71 	2.35 	
2.02 	3.05 	
2.46 	2.26 	
2.42 	2.22 	
1.99 	1.99 	
1.89 	2.11 	
2.31 	1.90 	
2.69 	2.00 	
2.48 	1.86 	
2.49 	1.80 	
2.31 	1.52 	
2.43 	1.91 	
2.06 	1.95 	
1.86 	1.82 	
2.25 	2.19 	
2.12 	1.64 	
1.99 	1.67 	
2.27 	1.62 	
2.30 	1.67 	
1.97 	1.85 	
2.56 	1.95 	
2.37 	2.13 	
2.51 	2.00 	
2.27 	1.94 	
2.14 	1.83 	
2.21 	2.19 	
2.34 	2.19 	
1.98 	2.24 	
2.12 	1.96 	
2.04 	1.97 	
2.32 	1.95 	
2.39 	1.64 	
2.29 	2.28 	
2.15 	2.65 	
2.36 	2.11 	
2.35 	2.24 	
2.45 	1.96 	
2.42 	1.57 	
2.31 	2.01 	
2.48 	1.93 	
2.50 	1.92 	
2.39 	2.12 	
2.11 	2.06 	
2.13 	2.00 	
2.50 	1.58 	
2.25 	1.98 	
2.29 	1.74 	
2.26 	1.89 	
2.34 	2.23 	
2.38 	1.87 	
2.27 	2.05 	
2.47 	1.94 	
2.22 	1.79 	
2.28 	1.81 	
2.40 	1.73 	
2.28 	1.94 	
2.11 	2.20 	
2.26 	2.10 	
2.44 	2.29 	
2.37 	1.75 	
2.58 	1.84 	
2.30 	2.30 	
2.20 	2.20 	
2.23 	2.58 	
2.24 	2.05 	
2.32 	2.48 	
2.47 	3.06 	
2.55 	2.26 	
2.62 	2.09 	
2.02 	1.77 	
2.52 	2.06 	
2.37 	2.47 	
2.30 	2.37 	
2.39 	2.42 	
2.57 	2.17 	
2.56 	2.05 	
2.43 	2.14 	
2.36 	1.99 	
2.37 	2.48 	
2.32 	2.34 	
2.34 	2.18 	
2.33 	2.03 	
2.11 	2.02 	
2.41 	2.24 	
2.76 	2.72 	
2.28 	2.87 	
2.12 	2.35 	
2.24 	2.78 	
2.45 	1.97 	
2.50 	2.42 	
2.24 	2.11 	
2.51 	1.87 	
2.08 	2.02 	
2.31 	2.24 	
2.31 	2.07 	
2.39 	2.20 	
2.36 	2.11 	
2.15 	2.50 	
2.61 	2.91 	
2.26 	3.10 	
2.35 	2.64 	
2.10 	3.21 	
2.13 	3.00 	
2.65 	2.64 	
2.47 	3.13 	
2.26 	2.68 	
2.50 	2.88 	
2.27 	3.05 	
2.23 	2.85 	
2.97 	2.37 	
2.64 	2.77 	
2.40 	2.59 	
2.41 	2.71 	
2.39 	3.35 	
2.61 	2.86 	
2.55 	2.87 	
2.34 	2.25 	
2.38 	2.79 	
2.48 	2.52 	
2.45 	3.07 	
2.68 	2.48 	
2.69 	2.23 	
2.46 	2.66 	
2.80 	2.35 	
2.60 	2.38 	
2.68 	2.12 	
2.74 	2.13 	
2.66 	2.12 	
2.92 	1.99 	
2.72 	2.31 	
2.50 	2.04 	
2.58 	2.30 	
2.60 	2.43 	
2.72 	2.07 	
2.31 	2.68 	
2.46 	2.37 	
2.36 	2.27 	
2.20 	2.29 	
2.37 	2.26 	
2.52 	2.28 	
2.52 	2.19 	
2.25 	2.27 	
2.16 	2.95 	
2.52 	2.57 	
2.12 	2.35 	
2.59 	2.49 	
2.07 	1.68 	
2.17 	2.18 	
2.21 	2.29 	
2.19 	2.24 	
2.38 	2.06 	
2.53 	2.27 	
2.47 	2.05 	
2.15 	2.20 	
2.31 	1.74 	
2.36 	2.28 	
2.54 	2.46 	
2.47 	2.14 	
2.19 	1.99 	
2.47 	2.31 	
2.44 	2.06 	
2.42 	2.23 	
2.29 	2.24 	
2.24 	2.15 	
2.29 	2.35 	
2.12 	2.10 	
2.43 	1.56 	
2.14 	1.81 	
1.88 	1.64 	
2.68 	1.75 	
2.47 	1.69 	
2.63 	1.91 	
2.36 	1.70 	
2.52 	1.61 	
2.55 	1.90 	
2.57 	1.89 	
2.77 	1.67 	
2.02 	1.43 	
2.38 	1.70 	
2.56 	1.65 	
2.64 	1.67 	
2.58 	1.75 	
2.34 	2.02 	
2.61 	1.48 	
2.48 	1.63 	
2.47 	1.67 	
2.31 	1.55 	
2.39 	1.57 	
2.40 	1.54 	
2.37 	1.73 	
2.50 	1.61 	
2.72 	1.67 	
2.62 	1.87 	
2.82 	1.79 	
2.43 	1.01 	
2.65 	1.68 	
2.59 	1.93 	
2.80 	1.73 	
2.47 	1.56 	
2.69 	1.61 	
2.58 	1.62 	
2.66 	1.68 	
2.42 	1.27 	
2.54 	1.28 	
2.90 	1.19 	
2.92 	0.97 	
2.72 	1.15 	
2.58 	1.33 	
2.76 	1.40 	
2.27 	1.56 	
2.41 	1.41 	
2.50 	1.31 	
2.66 	1.52 	
2.41 	1.49 	
2.55 	1.37 	
2.47 	1.17 	
2.53 	1.72 	
